"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"303.3","0.1","Mon Apr 30 08:04:54 CST 2018","117.78804666666667","38.97363833333333","413001810","POs0ENs0","机动船在航"
"306.6","0.0","Mon Apr 30 08:00:09 CST 2018","117.757125","38.97895833333333","413302410","POs0ENs0","机动船在航"
"306.6","0.0","Mon Apr 30 08:05:00 CST 2018","117.75712333333334","38.97895166666667","413302410","POs0ENs0","机动船在航"
"113.1","1.3","Mon Apr 30 13:31:06 CST 2018","119.12418166666669","38.13196666666666","413325190","POs0ENs0","在航"
"13.5","3.4","Mon Apr 30 13:36:33 CST 2018","119.12595","38.13255","413325190","POs0ENs0","在航"
"32.3","0.1","Mon Apr 30 08:00:39 CST 2018","119.40503333333334","35.12461666666667","413328220","POs0ENs0","机动船在航"
"17.3","0.0","Mon Apr 30 08:16:19 CST 2018","119.40506333333332","35.12464","413328220","POs0ENs0","机动船在航"
"229.0","8.9","Mon Apr 30 08:00:13 CST 2018","119.84730333333331","37.721273333333336","413329340","POs0ENs0","机动船在航"
"227.4","8.9","Mon Apr 30 08:00:22 CST 2018","119.84686166666668","37.720975","413329340","POs0ENs0","机动船在航"
"288.2","0.0","Mon Apr 30 11:12:00 CST 2018","121.12075833333331","40.713115","413697920","POs0ENs0","机动船在航"
"290.6","0.0","Mon Apr 30 11:12:20 CST 2018","121.12075","40.71310833333333","413697920","POs0ENs0","机动船在航"
"218.6","1.9","Mon Apr 30 08:00:38 CST 2018","121.71376166666668","38.419851666666666","477030800","POs0ENs0","机动船在航"
"219.2","1.8","Mon Apr 30 08:01:27 CST 2018","121.71343166666666","38.41951666666667","477030800","POs0ENs0","机动船在航"
"216.2","1.1","Mon Apr 30 13:11:41 CST 2018","121.42381166666668","40.034765","636092174","POs0ENs0","在航"
"214.7","1.2","Mon Apr 30 13:41:42 CST 2018","121.42385833333331","40.034935","636092174","POs0ENs0","在航"
"299.0","11.0","Mon Apr 30 08:00:15 CST 2018","119.68285","38.36691666666667","412035000","POs0ENs0","机动船在航"
"298.0","11.0","Mon Apr 30 08:01:14 CST 2018","119.67941666666668","38.36838333333333","412035000","POs0ENs0","机动船在航"
"268.8","1.6","Mon Apr 30 09:50:08 CST 2018","119.62556","35.07908166666667","412480470","POs0ENs0","在航"
"236.1","11.3","Mon Apr 30 09:55:38 CST 2018","119.61438666666666","35.07316333333333","412480470","POs0ENs0","在航"
"176.3","5.7","Mon Apr 30 08:04:03 CST 2018","120.30126666666666","36.050626666666666","413110110","POs0ENs0","机动船在航"
"77.8","6.7","Mon Apr 30 08:05:23 CST 2018","120.30352","36.04991","413110110","POs0ENs0","机动船在航"
"323.3","2.9","Mon Apr 30 13:55:03 CST 2018","117.846815","38.26589833333333","413435250","POs0ENs0","在航"
"323.3","2.9","Mon Apr 30 13:55:12 CST 2018","117.846815","38.26589833333333","413435250","POs0ENs0","在航"
"151.5","0.6","Mon Apr 30 13:59:22 CST 2018","121.87637333333332","40.34748666666667","440819000","POs0ENs0","机动船在航"
"151.1","0.6","Mon Apr 30 13:59:33 CST 2018","121.87639333333334","40.34746333333333","440819000","POs0ENs0","机动船在航"
"237.9","7.4","Mon Apr 30 08:00:28 CST 2018","121.73573333333331","40.238933333333335","412938618","POs0ENs0","机动船在航"
"232.0","7.5","Mon Apr 30 08:03:25 CST 2018","121.72913333333334","40.235283333333335","412938618","POs0ENs0","机动船在航"
"142.4","0.0","Mon Apr 30 11:17:55 CST 2018","119.53405333333332","35.36837666666667","412427610","POs0ENs0","机动船在航"
"53.4","0.0","Mon Apr 30 11:20:15 CST 2018","119.53401","35.36837","412427610","POs0ENs0","机动船在航"
"33.4","0.4","Mon Apr 30 09:45:05 CST 2018","118.19465833333334","38.41946833333333","413453610","POs0ENs0","机动船在航"
"57.2","0.3","Mon Apr 30 09:49:14 CST 2018","118.19504166666668","38.419756666666665","413453610","POs0ENs0","机动船在航"
